state,Q4_1999,Q4_2000,Q4_2001,Q4_2002,Q4_2003,Q4_2004,Q4_2005,Q4_2006,Q4_2007,Q4_2008,Q4_2009,Q4_2010,Q4_2011,Q4_2012,Q4_2013,Q4_2014,Q4_2015,Q4_2016
  18560 ,  19580 ,  20680 ,  22910 ,  26050 ,  28510 ,  30550 ,  33130 ,  36490 ,  38560 ,  38110 ,  37470 ,  39030 ,  39370 ,  38540 ,  39110 ,  39340 ,  40320 
  10570 ,  12250 ,  13680 ,  15790 ,  17910 ,  18900 ,  21000 ,  22130 ,  22560 ,  23730 ,  23400 ,  22860 ,  21860 ,  23910 ,  23440 ,  23260 ,  21480 ,  21800 
  23160 ,  24930 ,  24900 ,  27260 ,  33420 ,  38080 ,  43100 ,  47120 ,  50480 ,  51930 ,  49930 ,  48380 ,  49430 ,  48330 ,  46770 ,  45710 ,  46950 ,  47390 
  18770 ,  22750 ,  22970 ,  24890 ,  28270 ,  30030 ,  32030 ,  34200 ,  38060 ,  40260 ,  39020 ,  38000 ,  39310 ,  39290 ,  38060 ,  38530 ,  38870 ,  40420 
  17070 ,  18210 ,  20520 ,  23550 ,  28480 ,  30550 ,  32200 ,  34850 ,  36810 ,  36980 ,  36860 ,  35900 ,  38180 ,  38820 ,  36970 ,  37330 ,  38470 ,  39470 
  19500 ,  22360 ,  22550 ,  24370 ,  27160 ,  28950 ,  30720 ,  32600 ,  36230 ,  37990 ,  36900 ,  35600 ,  36480 ,  36420 ,  35600 ,  36350 ,  37020 ,  37670 
  18390 ,  20090 ,  21220 ,  23040 ,  25990 ,  27590 ,  29080 ,  30900 ,  34540 ,  36720 ,  36070 ,  35040 ,  35960 ,  36410 ,  35550 ,  36770 ,  38400 ,  39740 
  26490 ,  29300 ,  28800 ,  30930 ,  36240 ,  38840 ,  41640 ,  46230 ,  53070 ,  56700 ,  54230 ,  51760 ,  52380 ,  51180 ,  50330 ,  51120 ,  52150 ,  53410 
  28210 ,  30580 ,  31350 ,  34030 ,  40070 ,  45950 ,  51270 ,  58360 ,  64520 ,  66970 ,  64830 ,  62250 ,  63160 ,  62620 ,  61470 ,  62230 ,  62520 ,  62970 
  20530 ,  23470 ,  23840 ,  25710 ,  28970 ,  31310 ,  33110 ,  36050 ,  39310 ,  41520 ,  40910 ,  40370 ,  43360 ,  43260 ,  43000 ,  43330 ,  43520 ,  44260 
  29190 ,  33850 ,  33610 ,  36150 ,  42000 ,  45890 ,  49340 ,  54720 ,  62130 ,  65860 ,  64030 ,  61200 ,  61270 ,  60320 ,  58050 ,  58250 ,  58370 ,  59620 
  19580 ,  22540 ,  21890 ,  23590 ,  27890 ,  29420 ,  32990 ,  35510 ,  38130 ,  39330 ,  38420 ,  36890 ,  38070 ,  37180 ,  36930 ,  37100 ,  37680 ,  38250 
  11860 ,  15140 ,  14710 ,  15670 ,  17500 ,  18890 ,  19770 ,  21470 ,  23470 ,  24750 ,  23920 ,  24160 ,  25740 ,  26490 ,  26040 ,  26770 ,  27520 ,  28040 
  17620 ,  18970 ,  20470 ,  22310 ,  25930 ,  28870 ,  31710 ,  34630 ,  39740 ,  42580 ,  42320 ,  41180 ,  41670 ,  41940 ,  41220 ,  42150 ,  44510 ,  44380 
  22860 ,  24990 ,  25830 ,  28410 ,  33430 ,  37290 ,  40650 ,  45410 ,  50170 ,  52010 ,  49820 ,  47410 ,  47790 ,  47020 ,  45310 ,  45710 ,  46000 ,  46950 
