Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group_,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Gang,Gang_Ideology,Gang_Age_Joined,Gang_Radicalize,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
3520,New Jersey,-99,,,5/21/2005,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,1,-88,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,2,,,New Jersey,Manchester,,,-99,-99,-99,-99,-99,-99,-99,0,,,,-99,-99,-99,0,-99,2,28,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,336,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,3,0,-88,-88,-88,-99,-99,1,2,-99
3522,California,Newark,,,6/12/2006,8,,,0,0,0,-99,0,1,1,8,1,3,3,2,Vinlanders Social Club,,,0,-88,,,2,1,2,60,0,0,-88,-99,-99,0,1,0,0,2,,,New Jersey,-99,,,-99,0,-99,3,5,-99,0,-99,,,,-99,-99,-99,-99,-99,2,26,3,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,312,0,-88,-88,-88,-99,0,-99,0,-99,3,-99,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,0,1,0,-99,4,,,-99,3,1,1,-99,-99,-99,-99,-99,-99,-99
3523,Alabama,Phenix City,,,1/8/2013,8,,,2,2,0,1,0,3,1,10,1,3,0,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,-99,-99,0,1,0,0,2,,,Alabama,-99,,,0,0,-99,10,5,-99,0,7,,,,-99,-99,-99,0,0,2,17,1,0,-88,1,-99,0,-88,0,-88,United States of America,0,United States of America,204,0,-88,-88,-88,1,1,-99,4,-99,-88,0,0,-99,-88,-99,0,-88,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,,,-99,-99,0,-88,-88,-88,-99,-99,1,1,-99
3524,District of Columbia,Washington,,,1/1/2012,14,,,1,-99,0,1,-99,4,1,10,1,3,3,0,-88,,,0,-88,,,-99,-88,-88,-88,0,0,-88,-99,-99,0,0,0,1,17,,,Virginia,Hemdon,,,-99,-99,-99,10,5,0,0,0,,,,-99,-99,-99,-99,-99,-99,28,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,336,0,-88,-88,-88,8,0,-88,-99,-99,-99,-99,-99,-99,0,-99,0,0,-88,,,2,0,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
3525,Wisconsin,Oak Creek,,,8/6/2012,15,,,1,2,-99,1,1,5,1,10,-88,-88,6,2,Hammerskin Nation,,,-99,-99,,,1,-99,1,10,0,0,-88,1,1,0,1,0,0,2,,,Colorado,-99,,,1,0,2,10,5,0,0,7,,,,0,1,0,0,0,2,40,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,480,0,-88,-88,-88,2,0,-88,2,-88,2,2,0,1,1,2,0,0,-88,,,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,1,0,-99,1,4,,,1,1,1,1,-99,-99,-99,-99,-99,-99,-99
3527,Georgia,Fort Stewart,,,12/5/2011,14,,,1,-99,1,2,-99,3,1,10,1,3,2,2,FEAR (Forever Enduring Always Ready),,,-99,-99,,,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,4,,,Georgia,Fort Stewart,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,0,2,26,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,-99,0,-88,-88,-88,-99,-99,-99,0,-99,3,1,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,0,-88,-88,-88,2,-99,1,-99,2
3528,Alabama,Dothan,,,10/25/2011,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,1,-88,,,-99,-99,,,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,4,,,Alabama,-99,,,-99,0,-99,-99,-99,1,0,0,,,,-99,-99,2,0,0,2,-99,1,-99,-99,1,-99,0,-88,0,-88,United States of America,0,United States of America,-99,0,-88,-88,-88,-99,0,-88,1,0,3,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
3535,Florida,Jacksonville,,,11/17/1990,1,,,1,-99,-99,2,-88,3,1,10,1,3,0,2,Ku Klux Klan,,,-99,-99,,,-99,-99,1,-99,-99,-99,-99,-88,-99,0,1,0,0,2,,,Tennessee,-99,,,0,-99,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,2,31,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,372,0,-88,-88,-88,2,-99,-99,0,-99,3,6,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,,,-99,3,0,-88,-88,-88,-99,-99,-99,-99,-99
3538,Georgia,Fort Stewart,,,12/11/2011,14,9,2,2,2,1,1,-99,5,1,10,1,3,3,2,FEAR (Forever Enduring Always Ready),,,1,3,,,0,1,1,-99,1,2,2,-99,-99,0,1,0,0,1,,,Georgia,-99,,,0,0,-99,10,5,0,0,-99,,,,0,0,2,0,0,2,25,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,300,0,-88,-88,-88,-99,0,-88,0,1,3,4,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,0,1,5,,-99,0,0,-88,-88,-88,-99,-99,1,1,-99
3545,Idaho,Ruby Ridge,,,10/24/1989,-88,,,-88,-88,-88,-88,-88,0,0,5,0,3,0,2,Aryan Nations,,,0,-88,,,1,-99,0,-99,0,0,-88,-88,0,0,1,0,0,2,5,,Idaho,Ruby Ridge,,,1,0,2,9,5,1,0,7,,,,0,0,1,-99,0,2,41,2,3,13,1,6,0,-88,0,-88,United States of America,0,United States of America,492,0,-88,-88,-88,3,0,-88,1,-88,2,2,0,-99,1,-99,0,0,-88,,,0,0,0,0,-99,-99,-99,-99,1,-99,2,2,2,0,0,0,-99,,,-99,0,0,-88,-88,-88,-99,-99,-99,3,-99
3546,Arkansas,Little Rock,,,5/22/2010,3,,,-99,-99,-99,-99,0,5,1,10,-88,-88,7,1,Sovereign Citizens,,,0,-88,,,-99,0,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,,,Ohio,-99,,,1,0,2,10,4,1,0,0,,,,1,0,0,0,0,2,45,2,2,16,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,540,0,-88,-88,-88,2,0,-88,1,-88,3,2,0,-99,0,2,0,0,-88,,,1,0,0,0,1,-99,0,0,-99,-99,-99,0,0,0,-99,1,-99,,,-99,-99,0,-88,-88,-88,-99,-99,1,3,0
3547,Florida,-99,,,11/16/1990,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,Ku Klux Klan,,,1,1,,,0,0,1,-99,1,-99,-99,-88,-99,0,1,0,0,2,,,Florida,-99,,,-99,0,-99,7,5,0,0,0,,,,-99,-99,-99,-99,-99,2,26,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,312,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,1,-99,2,3,-99,2,-99,3,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,1,-99,-99
3550,Georgia,Fort Stewart,,,12/10/2011,4,2,,2,2,1,3,-99,3,1,10,1,3,2,2,FEAR (Forever Enduring Always Ready),,,0,-88,,,0,1,2,2,1,1,0,1,-99,0,1,0,0,4,,,Washington,-99,Georgia,-99,1,0,1,10,1,1,-99,0,,,,0,0,0,0,0,2,20,4,0,-88,1,10,0,-88,0,-88,United States of America,0,United States of America,240,0,-88,-88,-88,2,1,-99,0,-99,3,5,0,1,1,-99,0,0,-88,,,0,0,0,-99,1,1,-99,-99,0,0,0,0,0,1,1,1,5,,,-99,1,0,-88,-88,-88,-99,-99,-99,-99,-99
3554,California,Sacramento,,,3/3/2011,-88,,,-88,-88,-88,-88,-88,0,0,5,1,0,3,1,-88,,,-99,-99,,,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,,,California,Sacramento,,,-99,-99,-99,6,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,2,36,3,2,5,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,432,0,-88,-88,-88,-99,-99,-99,0,-99,3,-99,0,-99,1,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,0,4,,,-99,-99,1,1,-99,-99,-99,-99,1,-99,-99
3556,Georgia,Fort Stewart,,,12/5/2011,2,,,1,1,-99,1,-99,3,1,7,1,3,3,2,FEAR (Forever Enduring Always Ready),,,-99,-99,,,-99,1,2,-99,1,-99,0,-99,-99,0,1,0,0,1,4,,-99,-99,,,-99,1,-99,7,5,1,-99,-99,,,,-99,-99,-99,0,0,2,27,2,4,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,6,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,1,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,-99,,,1,-99,0,-88,-88,-88,-99,0,1,-99,-99
3561,Florida,-99,,,4/27/1981,14,,,2,1,0,3,-88,4,1,7,1,3,0,2,Ku Klux Klan,,,0,-88,,,1,1,2,39,0,0,-88,-88,0,0,1,0,0,2,,,Georgia,-99,Florida,-99,1,0,0,10,5,0,0,0,,,,1,0,0,0,1,2,28,2,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,33,0,-88,-88,-88,1,0,-88,-99,0,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,0,0,-99,-99,3,0,0,0,0,-99,4,,,-99,0,0,-88,-88,-88,-99,-99,1,-99,-99
3573,Louisiana,Mansfield,,,9/1/2006,1,,,-99,-99,0,0,-99,-99,1,10,1,3,-99,2,Aryan Nations,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-99,-99,0,1,0,0,2,,,Louisiana,Mansfield,,,-99,0,2,10,5,-99,-99,-99,,,,-99,-99,1,-99,-99,2,50,-99,-99,-99,1,14,-99,-99,-99,-99,United States of America,0,United States of America,720,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,3,0,-88,-88,-88,-99,0,1,1,-99
3574,New York,-99,,,9/8/2007,-88,,,-88,-88,-88,-88,-88,0,0,2,0,1,0,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,-99,2,0,1,0,0,4,,,Texas,-99,,,0,0,2,5,5,1,-99,7,,,,1,0,0,-99,-99,2,33,2,3,-99,1,6,-99,-99,-99,-99,United States of America,0,United States of America,396,0,-88,-88,-88,3,0,-88,0,0,3,0,0,2,2,3,0,0,-88,,,0,0,0,-99,1,-99,2,1,-99,-99,-99,0,0,0,-99,0,-99,,,-99,1,0,-88,-88,-88,-99,-99,-99,3,-99
3577,Tennessee,-99,,,5/26/2007,3,,,0,1,-99,-99,0,5,1,10,-99,0,0,2,National Alliance,,,-99,-99,,,-99,1,1,60,-99,-99,-99,-99,-99,0,1,0,0,2,,,Missouri,Kirksville,,,1,0,2,10,5,1,0,0,,,,0,0,0,-99,0,2,41,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,492,0,-88,-88,-88,4,-99,-99,-99,-99,2,-99,0,1,1,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
3582,Alabama,Ozark,,,9/18/2012,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,2,Sovereign Citizens,,,-99,-99,,,-99,1,2,84,-99,-99,-99,-99,-99,0,1,0,0,4,,,Alabama,-99,,,-99,-99,-99,9,5,1,-99,-99,,,,0,0,0,-99,0,2,56,1,-99,-99,1,10,-99,-99,-99,-99,United States of America,0,United States of America,660,0,-88,-88,-88,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,1,-99,-99,-99,-99,2,2,-99,-99,0,-99,0,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
3586,Wisconsin,Madison,,,5/25/2011,5,,,2,0,0,1,-99,3,1,7,1,3,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,-99,-99,0,0,0,1,15,,,Wisconsin,-99,,,-99,-99,1,10,5,0,0,0,,,,-99,-99,0,-99,-99,2,63,-99,-99,-99,1,10,-99,-99,-99,-99,United States of America,0,United States of America,756,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,1,0,-88,-88,-88,0,-99,1,1,0
3591,Montana,Billings,,,7/27/2009,14,,,1,1,-99,-99,-99,5,1,10,1,3,4,1,-88,,,0,-88,,,1,1,1,-99,1,1,1,2,-99,0,1,0,0,2,,,Montana,Billings,,,-99,0,1,10,5,0,0,-99,,,,0,0,0,-99,0,2,17,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,204,0,-88,-88,-88,1,1,-99,4,-99,-88,0,0,-99,-88,-99,0,-88,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,1,2,-99
3592,Texas,Austin,,,2/18/2010,2,,,2,2,0,1,-99,5,1,10,-88,-88,6,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,0,0,0,1,0,0,4,,,Texas,Austin,,,1,0,2,10,5,1,0,7,,,,0,0,0,0,0,2,53,3,2,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,636,0,-88,-88,-88,4,0,-88,1,-99,3,0,0,0,1,3,0,0,-88,,,0,0,3,0,0,-99,0,0,0,0,0,0,0,1,0,-99,-99,,,-99,2,0,-88,-88,-88,-99,0,1,2,0
3595,Nevada,Henderson,,,3/5/2009,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,1,Sovereign Citizens,,,-99,-99,,,-99,-99,2,120,-99,-99,-99,-99,-99,0,1,0,0,4,,,Nevada,Henderson,,,-99,0,2,7,5,-99,-99,-99,,,,-99,1,-99,-99,0,2,66,2,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,792,0,-88,-88,-88,-99,0,-88,0,-99,3,3,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,,,-99,0,0,-88,-88,-88,-99,-99,1,1,-99
3596,Florida,Okaloosa,,,4/25/2009,3,,,0,-99,0,1,-99,5,1,10,1,3,-99,0,-88,,,0,-88,,,1,-88,-88,-88,0,0,-88,-99,-99,0,1,0,0,2,,,Florida,-99,,,-99,0,-99,10,5,1,0,7,,,,1,-99,0,0,-99,2,28,2,-99,-99,1,-99,0,-88,0,-88,United States of America,0,United States of America,336,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,2,-99
3601,Wisconsin,Milwaukee,,,1/1/1995,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,3,-88,,,1,3,,,0,0,1,-99,0,0,-88,-99,-99,0,0,0,1,15,,,Wisconsin,-99,,,-99,-99,-99,9,1,-99,-99,-99,,,,0,0,2,0,-99,2,35,-99,-99,-99,1,10,-99,-99,-99,-99,United States of America,-99,-99,-99,0,-99,-99,-99,-99,0,-88,0,-99,3,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,0,1,-99
3602,Florida,Miami,,,7/8/2009,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,1,Sovereign Citizens,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-99,-99,0,1,0,0,4,,,-99,-99,,,-99,0,-99,9,5,1,0,-99,,,,-99,-99,0,-99,-99,2,50,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,-99,-99,1,-99,3,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,,,-99,-99,0,-88,-88,-88,-99,-99,-99,3,-99
3604,Indiana,Indianapolis,,,3/26/2007,14,,,0,0,0,0,0,5,1,10,1,3,3,2,Vinlanders Social Club,,,0,-88,,,0,1,2,48,1,1,0,-99,1,0,1,0,0,2,,,Indiana,-99,Missouri,-99,1,0,2,10,5,-99,-99,-99,,,,0,0,0,-99,0,2,33,1,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,396,0,-88,-88,-88,-99,0,-88,-99,-99,2,-99,0,-99,0,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,0,0,-99,4,,,-99,3,1,1,Age: 26,1,-99,-99,1,-99,-99
3605,California,Ventura,,,8/1/2005,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,3,-88,,,-99,-99,,,-99,-99,2,36,-99,-99,-99,-99,-99,0,1,0,0,2,,,California,-99,,,-99,0,2,7,5,-99,-99,-99,,,,-99,0,-99,-99,2,2,39,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,468,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,0,0,4,,,-99,3,1,1,-99,-99,0,0,1,2,-99
3607,Pennsylvania,Clearfield,,,11/1/2008,-88,,,-88,-88,-88,-88,-88,0,0,5,-99,3,4,1,-88,,,-99,-99,,,-99,-99,1,-99,0,0,-88,-99,-99,0,1,0,0,1,,,Pennsylvania,-99,,,-99,-99,-99,7,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,2,60,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,720,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,3,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,1,-99,-99
3608,Pennsylvania,-99,,,1/1/1991,-88,,,-88,-88,-88,-88,-88,0,0,2,-99,-99,0,2,Aryan Nations,Ku Klux Klan (KKK),,-99,-99,,,-99,1,2,169,0,0,-88,-88,-99,0,1,0,0,2,,,New Jersey,-99,,,1,0,2,5,4,1,-99,-99,,,,0,0,-99,0,-99,2,36,2,3,-99,1,14,-99,-99,-99,-99,United States of America,0,United States of America,432,0,-88,-88,-88,1,1,-99,3,-88,-99,5,0,0,0,-99,0,0,-88,,,0,0,-99,-99,-99,2,3,2,-99,-99,-99,2,0,-99,-99,1,-99,,,-99,3,0,-88,-88,-88,-99,-99,1,-99,-99
3609,Michigan,Dearborn,Florida,Mullbery,6/1/2009,-88,,,-88,-88,-88,-88,-88,0,0,2,1,3,0,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,1,1,0,0,0,1,18,,,Florida,-99,,,1,-99,1,9,5,-99,1,1,,,,1,1,0,1,0,2,58,1,3,-99,1,10,0,-88,0,-88,United States of America,0,United States of America,360,0,-88,-88,-88,-99,0,-88,1,0,3,0,0,1,1,3,0,0,-88,,,0,0,-99,-88,-99,2,-99,-99,-99,-99,-99,0,-99,0,0,1,-99,,,1,0,0,-88,-88,-88,0,0,1,3,0
3612,-99,-99,,,4/1/2007,-88,,,-88,-88,-88,-88,-88,0,0,3,-88,0,0,2,World Church of the Creator,National Alliance,,-99,-99,,,2,-99,1,-99,1,0,1,-99,-99,0,1,0,0,2,,,West Virginia,Frost,,,1,0,-99,7,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,2,61,1,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,732,0,-88,-88,-88,-99,-99,-99,0,-99,2,1,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,-99,-99,,,1,-99,0,-88,-88,-88,-99,-99,0,2,-99
3613,Illinois,Fairview Heights,,,9/21/2010,2,,,1,0,0,1,0,1,1,8,1,3,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,0,0,0,1,0,0,3,4,,Illinois,Fairview Heights,,,-99,0,0,3,5,1,1,-99,,,,-99,0,1,-99,0,2,50,2,2,-99,1,10,-99,-99,-99,-99,United States of America,0,United States of America,600,0,-88,-88,-88,-99,0,-88,-99,-99,-99,1,0,-99,-99,-99,0,0,-88,,,2,0,-99,-99,1,-99,-99,-99,0,0,-99,-99,0,0,1,-99,-99,,,-99,0,0,-88,-88,-88,-99,-99,1,1,-99
3617,Arizona,Phoenix,,,1/11/2012,14,,,2,1,-99,1,-99,5,1,9,1,0,4,1,White Aryan Resistance (formerly White American Resistance),,,-99,-99,,,-99,0,-99,-99,1,2,1,-99,-99,0,1,0,0,2,,,Illinois,Junction,Arizona,-99,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,0,-99,-99,2,61,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,732,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,1,-99,2,3,-99,-99,-99,-99,-99,-99,-99,-99,2,,,-99,-99,0,-88,-88,-88,-99,-99,1,1,-99
3624,Florida,Miami,,,1/1/2007,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,3,1,-88,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,0,1,0,0,4,,,Florida,-99,,,-99,-99,-99,7,3,1,0,-99,,,,-99,-99,-99,-99,0,0,51,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
3625,Texas,Jacksonville,,,4/7/2008,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,-99,1,Republic of Texas,,,0,-88,,,2,-99,1,3,0,0,-88,-99,-99,0,1,0,0,1,4,2,Texas,-99,,,1,-99,-99,1,1,0,0,0,,,,-99,-99,-99,-99,-99,2,50,-99,-99,-99,1,9,-99,-99,-99,-99,United States of America,0,United States of America,600,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,2,0,-88,-88,-88,3,0,1,1,-99
3626,Indiana,Indianapolis,,,1/1/2008,-88,,,-88,-88,-88,-88,-88,0,1,10,1,3,3,2,Vinlanders Social Club,,,1,-99,,,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,,,Ohio,-99,Indiana,-99,1,0,1,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,2,24,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,0,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,3,-99
3629,Pennsylvania,Lucinda,,,6/9/2008,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,1,-88,,,0,-88,,,-99,-99,2,-99,0,0,-88,-99,1,0,1,0,0,1,,,Pennsylvania,-99,,,0,0,-99,8,5,-99,-99,-99,,,,-99,-99,1,-99,-99,2,64,2,1,-99,1,10,-99,-99,-99,-99,United States of America,0,United States of America,768,0,-88,-88,-88,-99,-99,-99,0,-99,3,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,1,2,-99
3634,Pennsylvania,Pittsburg,,,4/4/2009,3,,,0,2,0,1,0,5,1,10,1,3,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,1,0,0,1,0,0,1,2,,Pennsylvania,-99,,,1,0,-99,10,1,1,0,-99,,,,0,1,0,0,0,2,22,1,0,-88,1,-99,0,-88,0,-88,United States of America,0,United States of America,264,0,-88,-88,-88,1,0,-88,0,-88,2,0,0,0,1,2,2,0,2,1,,0,0,2,0,1,1,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,,,1,0,0,-88,-88,-88,-99,-99,1,1,-99
